Tanggal,Customer,Kota,Nama Produk,Jumlah Terjual,Harga Satuan,Total Harga,Bulan
2025-07-23,"MARPEN, TK",KAB. MAJALENGKA,BOYKO SIGN HOLDER NO MEJA,18,15500,279000,2025-07
2025-07-22,CASH (TOKOPEDIA 2),,PAPAN METERAN NUMERIC BOYKO,1,63500,63500,2025-07
2025-07-22,CASH (SHOPEE 2),,BOX FILE MOTIF MUDA,5,26800,134000,2025-07
2025-07-22,CASH (SHOPEE 2),,BOX FILE MOTIF MUDA,2,26800,53600,2025-07
2025-07-23,DASCO SWALAYAN,CIREBON,ACR BE GESER (KIRI),6,11000,66000,2025-07
2025-07-23,DASCO SWALAYAN,CIREBON,ACR BE GESER (KANAN),6,11000,66000,2025-07
2025-07-23,DASCO SWALAYAN,CIREBON,ACR BE CCTV 20X15,6,23000,138000,2025-07
2025-07-23,DASCO SWALAYAN,CIREBON,ACR.D.MEROKOK/NO SMOKING,6,16200,97200,2025-07
2025-07-23,DASCO SWALAYAN,CIREBON,ACRILIC BELL 10X15,6,14400,86400,2025-07
2025-07-23,DASCO SWALAYAN,CIREBON,ACRILIC CCTV 20 X 15,6,23000,138000,2025-07
2025-07-23,DASCO SWALAYAN,CIREBON,ACR L/G BUKA-TUTUP +RANTAI,3,26000,78000,2025-07
2025-07-23,DASCO SWALAYAN,CIREBON,ACR L/G OPEN-CLOSE +RANTAI,3,26000,78000,2025-07
2025-07-23,DASCO SWALAYAN,CIREBON,DILRG BUANG SMPH TOILET 10X15,6,14400,86400,2025-07
2025-07-23,DASCO SWALAYAN,CIREBON,STAND UP SIGN HOLDER A5,18,47300,851400,2025-07
2025-07-23,DASCO SWALAYAN,CIREBON,STAND UP SIGN HOLDER 10X12,36,24500,882000,2025-07
2025-07-23,DASCO SWALAYAN,CIREBON,STAND UP SIGN HOLDER A4,18,88800,1598400,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,ACR BE TOLIET T/D,6,7500,45000,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,ACR BE GESER (KIRI),3,7500,22500,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,ACR BE TARIK DORONG,6,13500,81000,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,ACRILIC TOILET,6,11500,69000,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,ACR. JAGALAH KEBERSIHAN,9,11500,103500,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,ACRILIC TEMPAT WUDHU,1,11500,11500,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,ACRILIC ARAH KIBLAT,1,11500,11500,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,AC SELAIN KRYWN DILRG MSK,4,11500,46000,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,ACRILIC TOILET PRIA,1,11500,11500,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,ACRILIC FREE- WIFI,1,11500,11500,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,ACRILIC T/D PUSH PULL [SET],18,13500,243000,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,ACRILIC JALUR EVAKUASI (KIRI),3,11500,34500,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,ACRYLIC TOILET 20X15,3,14600,43800,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,ACR TOILET T/D,6,7500,45000,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,NAME PLATE MEIKO 8X30BB,12,17000,204000,2025-07
2025-07-22,PADMA UTAMA JADI CV,SEMARANG,LEAN SIGN HOLDER 10X12,6,12600,75600,2025-07
2025-07-23,CASH (SHOPEE 2),,BOXFILE MEDIUM BF113 BLACK,1,22000,22000,2025-07
2025-07-23,CASH (SHOPEE 2),,BOXFILE MEDIUM BF115 RED,1,22000,22000,2025-07
2025-07-23,PADMA UTAMA JADI CV,SEMARANG,BOXFILE MEDIUM BF113 BLACK,24,17000,408000,2025-07
2025-07-23,PADMA UTAMA JADI CV,SEMARANG,ACR BE SELAIN KRYWN,6,11500,69000,2025-07
2025-07-23,PADMA UTAMA JADI CV,SEMARANG,ACR BE TOLIET T/D,3,7500,22500,2025-07
2025-07-23,PADMA UTAMA JADI CV,SEMARANG,ACRILIC BUKA-TUTUP FORMAL,3,26000,78000,2025-07
2025-07-23,PADMA UTAMA JADI CV,SEMARANG,NAME PLATE MEIKO 8X30BB,24,17000,408000,2025-07
2025-07-23,PADMA UTAMA JADI CV,SEMARANG,STAND UP SIGN HOLDER 10X12,30,13000,390000,2025-07
2025-07-23,PADMA UTAMA JADI CV,SEMARANG,STAND UP SIGN 10X15,6,21200,127200,2025-07
2025-07-23,PADMA UTAMA JADI CV,SEMARANG,LEAN SIGN HOLDER A5,2,24500,49000,2025-07
2025-07-23,PADMA UTAMA JADI CV,SEMARANG,LEAN SIGN HOLDER 10X12,18,12600,226800,2025-07
2025-07-23,"DUTA ILLAHI,LSM #",LASEM,NAME PLATE MEIKO 8X25BB,12,22300,267600,2025-07
2025-07-23,"DUTA ILLAHI,LSM #",LASEM,NAME PLATE MEIKO 8X30BB,12,25000,300000,2025-07
2025-07-23,"DUTA ILLAHI,LSM #",LASEM,STAND UP SIGN HOLDER 10X12,12,23000,276000,2025-07
2025-07-23,"DUTA ILLAHI,LSM #",LASEM,LEAN SIGN HOLDER A5,12,41800,501600,2025-07
2025-07-23,CASH (SHOPEE 2),,BOYKO DISPLAY BROSUR MDF A6,2,23400,46800,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,BOXFILE MEDIUM BF115 RED,6,19500,117000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,BOYKO DEST SET 115 (1/2 L ),6,19000,114000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,BOYKO DESK SET 117,6,19000,114000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,PENCIL CASE MOTIF TIMBUL,72,5900,424800,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,BOYKO PENCIL CASE RESLETING,48,5900,283200,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR BE NO SMOKING T/D,6,9000,54000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR BE BUKA-TUTUP 20X15,3,35900,107700,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC TOILET,6,13000,78000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR.RUANG BEBAS ASAP ROKOK,6,13000,78000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR. JAGALAH KEBERSIHAN,6,13000,78000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC GESER [SET],22,16000,352000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC BUKA-TUTUP FORMAL,8,30000,240000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC OPEN-CLOSE FORMAL,6,30000,180000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC RUANG TUNGGU,4,13000,52000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC LADIES/WANITA 10X15,9,11700,105300,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC GENT/PRIA 10X15,5,11700,58500,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR.D.MEROKOK/NO SMOKING,18,13000,234000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC MUSHOLA [FORMAL],4,13000,52000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR BUDAYAKAN MENGANTRI,6,13000,78000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC BELL 10X15,6,11700,70200,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR. DILARANG MEMOTRET,3,11700,35100,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR.PINTU HRP DITTUP KMBLI,5,13000,65000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC T/D PUSH PULL [SET],24,16000,384000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR. TEMPAT WUDHU PRIA,9,13000,117000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR. TEMPAT WUDHU WANITA,6,13000,78000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC CCTV 20 X 15,6,18400,110400,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,DILRG BUANG SMPH TOILET 10X15,3,11700,35100,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR MATIKAN KERAN AIR 10X15,3,11700,35100,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR DILRG MASUK T/D,6,9000,54000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC NAME PLATE 7 X 15,12,14500,174000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC NAME PLATE 7X20,6,17700,106200,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC NAME PLATE B/B 7 X 30,6,32200,193200,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC NAME PLATE LEAN 7X10,6,8900,53400,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC NAME PLATE LEAN 6X25,12,17700,212400,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC NAME PLATE LEAN 7X25,6,18500,111000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,STAND UP SIGN HOLDER A5,24,38200,916800,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,STAND UP SIGN HOLDER A4,12,71500,858000,2025-07
2025-07-24,CASH (SHOPEE 2),,BOX FILE MOTIF MUDA,24,26800,643200,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR BE TOLIET T/D,6,7500,45000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR. DILARANG.P.DPINTU,6,11500,69000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACRILIC OPEN-CLOSE FORMAL,6,26000,156000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACRILIC TOILET WANITA,6,11500,69000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACRILIC MUSHOLA,6,11500,69000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACRILIC T/D PUSH PULL [SET],18,13500,243000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACRILIC CCTV 20 X 15,12,14600,175200,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR JGLH KBRSIHAN T/D,6,7500,45000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR ARAH KIBLAT (KANAN) T/D,6,7500,45000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR ARAH KIBLAT (KIRI) T/D,6,7500,45000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR KASIR T/D,6,7500,45000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR TOILET T/D,6,7500,45000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR MUSHOLLA T/D,6,7500,45000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR STAFF ONLY T/D,6,7500,45000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR OFFICE T/D,6,7500,45000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR GESER HORIZON (KANAN) T/D,6,7500,45000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR GESER HORIZON (KIRI) T/D,6,7500,45000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR SECURITY T/D,6,7500,45000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR CCTV T/D,6,7500,45000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR DILRG MEROKOK T/D,6,7500,45000,2025-07
2025-07-24,CASH (SHOPEE 2),,BOYKO DISPLAY BROSUR MDF A6,1,23400,23400,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR BE BATAS SUCI,6,13000,78000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR BUKA-TUTUP+RANTAI,12,30000,360000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC ANAK PANAH [SET],9,16000,144000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC GESER [SET],2,16000,32000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC BUKA-TUTUP FORMAL,4,30000,120000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC RUANG TUNGGU,5,13000,65000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRLIC BATAS SUCI,6,13000,78000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR.ALAS KAKI HRP DILEPAS,6,13000,78000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC LADIES/WANITA 10X15,3,11700,35100,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC GENT/PRIA 10X15,6,11700,70200,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,DILRG MEMBWA MAKANAN DR LUAR,6,13000,78000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR TITIK KUMPUL UK.FOLIO,3,28800,86400,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR APAR FIRE EXTING 10X15,3,11700,35100,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACR.PINTU HRP DITTUP KMBLI,7,13000,91000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC JALUR EVAKUASI (KANAN),12,13000,156000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC JALUR EVAKUASI (KIRI),6,13000,78000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRYLIC TOILET 20X15,6,18400,110400,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC NAME PLATE 7X20,6,17700,106200,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC NAME PLATE B/B 7 X 30,42,32200,1352400,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC NAME PLATE 7 X 30,24,25000,600000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC NAME PLATE LEAN 7X25,18,18500,333000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,LEAN SIGN HOLDER 11X21,12,27500,330000,2025-07
2025-07-28,"SANJAYA,UNG/PRIMA JA",UNGARAN,ACR TITIK KUMPUL UK.FOLIO,6,35000,210000,2025-07
2025-07-28,"SANJAYA,UNG/PRIMA JA",UNGARAN,ACRILIC NAME PLATE 7 X 10,12,12000,144000,2025-07
2025-07-28,"SANJAYA,UNG/PRIMA JA",UNGARAN,ACRILIC NAME PLATE 7 X 30,6,29300,175800,2025-07
2025-07-28,"SANJAYA,UNG/PRIMA JA",UNGARAN,STAND UP SIGN HOLDER 10X12,6,23000,138000,2025-07
2025-07-28,"SANJAYA,UNG/PRIMA JA",UNGARAN,STAND UP SIGN 10X15,6,27800,166800,2025-07
2025-07-28,"SANJAYA,UNG/PRIMA JA",UNGARAN,LEAN SIGN HOLDER 10X12,6,20500,123000,2025-07
2025-07-26,"MEDIA BELAJAR, TK BU",DEMAK,D.BROSUR ACRILIC PUTIH A5,6,62500,375000,2025-07
2025-07-26,"MEDIA BELAJAR, TK BU",DEMAK,ACRILIC NAME PLATE 7 X 10,36,12000,432000,2025-07
2025-07-26,"MEDIA BELAJAR, TK BU",DEMAK,NAME PLATE MEIKO 8X25BB,6,22300,133800,2025-07
2025-07-26,"MEDIA BELAJAR, TK BU",DEMAK,STAND UP SIGN HOLDER 10X12,6,23000,138000,2025-07
2025-07-26,"MEDIA BELAJAR, TK BU",DEMAK,LEAN SIGN HOLDER 10X12,12,20500,246000,2025-07
2025-07-26,"MEDIA BELAJAR, TK BU",DEMAK,BOYKO SIGN HOLDER NO MEJA,12,15500,186000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACR PESANAN 20X15,20,14600,292000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACRILIC NAME PLATE 7 X 10,24,8200,196800,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACRILIC NAME PLATE 7 X 15,18,10300,185400,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACRILIC NAME PLATE B/B 7X15,18,12000,216000,2025-07
2025-07-24,PADMA UTAMA JADI CV,SEMARANG,ACRILIC NAME PLATE LEAN 7X30,6,18300,109800,2025-07
2025-07-25,CASH (TOKO PEDIA),,ACR FOSFOR EXIT,2,36800,73600,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,BOYKO PENCIL CASE RESLETING,24,5500,132000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACRILIC BOYKO HIMBAUAN TOILET,6,11500,69000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACR BUKA-TUTUP+RANTAI,5,26000,130000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACR. OPEN-CLOSE+RANTAI,6,26000,156000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACR. DILARANG.P.DPINTU,3,11500,34500,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACR.RUANG BEBAS ASAP ROKOK,6,11500,69000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACRILIC GESER [SET],15,13500,202500,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACRILIC OPEN-CLOSE FORMAL,6,26000,156000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACRLIC BATAS SUCI,6,11500,69000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACRILIC ARAH KIBLAT,6,11500,69000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACRILIC STAFF ONLY,6,11500,69000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACR.ALAS KAKI HRP DILEPAS,10,11500,115000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACRILIC TOILET PRIA,6,11500,69000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACR.D.MEROKOK/NO SMOKING,12,11500,138000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACRILIC FREE- WIFI,9,11500,103500,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACR BUANG SMPAH PD TMPT,7,11500,80500,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACR TITIK KUMPUL UK.FOLIO,9,26800,241200,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACRILIC TOILET (KANAN),9,11500,103500,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACRILIC T/D PUSH PULL [SET],6,13500,81000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACRILIC JALUR EVAKUASI (KIRI),6,11500,69000,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,ACRYLIC TOILET 20X15,6,14600,87600,2025-07
2025-07-25,PADMA UTAMA JADI CV,SEMARANG,STAND UP SIGN HOLDER 10X12,12,13000,156000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,ACRILIC NAME PLATE LEAN 6X25,60,17700,1062000,2025-07
2025-07-26,YOGYA DEPO,YOGYAKARTA,STAND UP SIGN HOLDER A5,12,38200,458400,2025-07
2025-07-29,"ZA-Q ATK, TK",CILACAP,STAND UP SIGN HOLDER 10X12,12,23000,276000,2025-07
2025-07-29,"ZA-Q ATK, TK",CILACAP,STAND UP SIGN HOLDER A4,12,83500,1002000,2025-07
2025-07-29,"ZA-Q ATK, TK",CILACAP,LEAN SIGN HOLDER A5,12,41800,501600,2025-07
2025-07-29,"ZA-Q ATK, TK",CILACAP,LEAN SIGN HOLDER 10X12,12,20500,246000,2025-07
2025-07-29,"ANEKA,PBLG **",PURBALINGGA,BOYKO D.BROSUR ACR A6 2SUSUN,6,57000,342000,2025-07
2025-07-29,"ANEKA,PBLG **",PURBALINGGA,ACRILIC NAME PLATE 7X20,24,20800,499200,2025-07
2025-07-29,"ANEKA,PBLG **",PURBALINGGA,STAND UP SIGN HOLDER A5,12,44700,536400,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOXFILE MEDIUM BF112 M.BLUE,2,22000,44000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOXFILE MEDIUM BF113 BLACK,2,22000,44000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOXFILE MEDIUM BF114 DARK BLUE,2,22000,44000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOXFILE MEDIUM BF115 RED,2,22000,44000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOXFILE MEDIUM BF116 GREEN,2,22000,44000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOX FILE MOTIF MUDA,2,26800,53600,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOX FILE MARMER,2,26800,53600,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOXFILE LACI BF603 HITAM,2,30500,61000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOYKO DISPLAY BROSUR MDF A6,6,23400,140400,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOYKO DISPLAY BROSUR MDF A5,6,27800,166800,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOYKO D.BROSUR ACR A6 2SUSUN,6,57000,342000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOYKO D.BROSUR ACR A5 2SUSUN,6,83500,501000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOYKO DEST SET 115 (1/2 L ),6,21500,129000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOYKO DESK SET 116,6,21500,129000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,BOYKO DESK SET 118,4,19300,77200,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,DESKSET 180 ABS ABU,6,21500,129000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC TOILET,6,15000,90000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC RUANGAN BER-AC,3,15000,45000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACR BUKA-TUTUP+RANTAI,3,35300,105900,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACR. OPEN-CLOSE+RANTAI,3,35300,105900,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACR. DILARANG.P.DPINTU,3,15000,45000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACR.RUANG BEBAS ASAP ROKOK,3,15000,45000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACR. JAGALAH KEBERSIHAN,6,15000,90000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC ANAK PANAH [SET],3,18500,55500,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC GESER [SET],3,18500,55500,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC BUKA-TUTUP FORMAL,3,35300,105900,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC OPEN-CLOSE FORMAL,3,35300,105900,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC HP HRP DIMATIKAN,3,15000,45000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRLIC BATAS SUCI,3,15000,45000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC STAFF ONLY,3,15000,45000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,AC SELAIN KRYWN DILRG MSK,3,15000,45000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACR.ALAS KAKI HRP DILEPAS,3,15000,45000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACR.ISTIRAHAT BUKA +RANTAI,3,35300,105900,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC TOILET PRIA,3,15000,45000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC TOILET WANITA,2,15000,30000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACR.D.MEROKOK/NO SMOKING,3,15000,45000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC OFFICE/KANTOR,3,15000,45000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC KASIR,6,15000,90000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC FREE- WIFI,6,15000,90000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC BELL 10X15,3,13600,40800,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACR TITIK KUMPUL UK.FOLIO,3,35000,105000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACR APAR FIRE EXTING 10X15,3,13600,40800,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC T/D PUSH PULL [SET],6,18500,111000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC CCTV 20 X 15,6,21700,130200,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACR DLRG BUANG PUNTUNG KETOILT,3,15000,45000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,DILRG BUANG SMPH TOILET 10X15,3,13600,40800,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC NAME PLATE 7 X 10,12,12000,144000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC NAME PLATE 7 X 15,6,17000,102000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC NAME PLATE 7X20,12,20800,249600,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC NAME PLATE 7 X 30,6,29300,175800,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC NAME PLATE 7  X 25,6,25500,153000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC NAME PLATE LEAN 7X10,12,10500,126000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC NAME PLATE LEAN 7X15,6,14000,84000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC NAME PLATE LEAN 7X30,6,23000,138000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC NAME PLATE LEAN 6X25,6,20000,120000,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC NAME PLATE LEAN 7X20,6,19700,118200,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,ACRILIC NAME PLATE LEAN 7X25,6,20700,124200,2025-07
2025-07-29,JAVA ATEKA,PURWOKERTO,STAND UP SIGN HOLDER A5,6,44700,268200,2025-07
